,player_id,year,Age,AB,H,HR,AVG,SLG,OBP,OPS,RBI,SB,Last Name,First Name
0,405395,2019,39,491,120,23,0.244,0.43,0.305,0.735,93,3,Pujols,Albert
1,408234,2019,36,493,139,12,0.282,0.398,0.346,0.744,59,0,Cabrera,Miguel
2,425783,2019,36,563,149,24,0.265,0.455,0.371,0.826,61,15,Choo,Shin-Soo
3,430945,2019,33,485,126,16,0.26,0.414,0.313,0.727,67,2,Jones,Adam
4,443558,2019,38,454,141,41,0.311,0.639,0.392,1.031,108,0,Cruz Jr.,Nelson
5,446334,2019,33,453,115,20,0.254,0.437,0.325,0.762,69,3,Longoria,Evan
6,451594,2019,33,487,116,19,0.238,0.409,0.346,0.755,67,8,Fowler,Dexter
7,452678,2019,33,447,116,18,0.26,0.441,0.342,0.783,91,4,Cabrera,Asdrúbal
8,453568,2019,32,580,182,32,0.314,0.576,0.364,0.94,86,2,Blackmon,Charlie
9,456715,2019,33,562,146,11,0.26,0.372,0.325,0.697,48,18,Cain,Lorenzo
10,457759,2019,34,479,139,27,0.29,0.509,0.372,0.881,67,2,Turner,Justin
11,458015,2019,35,525,137,15,0.261,0.411,0.357,0.768,47,5,Votto,Joey
12,458731,2019,35,491,123,28,0.251,0.503,0.325,0.828,74,10,Gardner,Brett
13,460075,2019,35,459,131,22,0.285,0.505,0.343,0.848,75,11,Braun,Ryan
14,460086,2019,35,556,148,13,0.266,0.396,0.345,0.741,76,5,Gordon,Alex
15,462101,2019,30,600,165,12,0.275,0.393,0.313,0.706,72,31,Andrus,Elvis
16,467092,2019,31,473,136,14,0.288,0.416,0.351,0.767,73,1,Ramos,Wilson
17,467793,2019,33,573,161,34,0.281,0.515,0.397,0.912,93,4,Santana,Carlos
18,474832,2019,31,526,123,17,0.234,0.403,0.339,0.742,57,4,Belt,Brandon
19,488726,2019,32,575,179,22,0.311,0.503,0.372,0.875,90,3,Brantley Jr.,Michael
20,493329,2019,35,564,168,31,0.298,0.541,0.343,0.884,104,5,Gurriel,Yuli
21,500743,2019,30,483,137,5,0.284,0.379,0.331,0.71,46,9,Rojas,Miguel
22,500871,2019,30,636,171,35,0.269,0.511,0.32,0.831,118,5,Escobar,Eduardo
23,501981,2019,31,481,106,23,0.22,0.387,0.293,0.68,73,0,Davis,Khris
24,502054,2019,31,567,155,21,0.273,0.45,0.369,0.819,68,25,Pham,Tommy
25,502110,2019,31,575,175,36,0.304,0.557,0.383,0.94,105,2,Martinez,J.D.
26,502210,2019,32,501,138,14,0.275,0.409,0.319,0.728,56,5,Reddick,Josh
27,502671,2019,31,597,155,34,0.26,0.476,0.346,0.822,97,3,Goldschmidt,Paul
28,514888,2019,29,500,149,31,0.298,0.55,0.353,0.903,74,6,Altuve,Jose
29,514917,2019,29,612,171,14,0.279,0.408,0.333,0.741,71,9,Hernández,César
30,516416,2019,29,576,161,12,0.28,0.42,0.323,0.743,60,10,Segura,Jean
31,516770,2019,29,636,172,22,0.27,0.436,0.3,0.736,86,2,Castro,Starlin
32,516782,2019,30,539,159,23,0.295,0.503,0.342,0.845,82,25,Marte,Starling
33,518626,2019,33,549,142,37,0.259,0.521,0.379,0.9,94,4,Donaldson,Josh
34,518692,2019,29,597,176,38,0.295,0.549,0.389,0.938,121,6,Freeman,Freddie
35,518735,2019,30,513,126,28,0.246,0.468,0.38,0.848,77,5,Grandal,Yasmani
36,518792,2019,29,513,129,21,0.251,0.429,0.343,0.772,62,8,Heyward,Jason
37,518934,2019,30,602,197,26,0.327,0.518,0.375,0.893,102,5,LeMahieu,DJ
38,519058,2019,30,523,133,35,0.254,0.516,0.329,0.845,87,3,Moustakas,Mike
39,519203,2019,29,512,150,27,0.293,0.52,0.405,0.925,94,5,Rizzo,Anthony
40,520471,2019,29,557,145,23,0.26,0.438,0.296,0.734,70,4,Galvis,Freddy
41,541645,2019,28,489,138,20,0.282,0.464,0.332,0.796,72,10,García,Avisaíl
42,542303,2019,28,485,117,29,0.241,0.472,0.328,0.8,89,12,Ozuna,Marcell
43,542340,2019,28,642,176,24,0.274,0.453,0.339,0.792,73,40,Villar,Jonathan
44,542454,2019,28,474,134,28,0.283,0.534,0.324,0.858,81,21,Santana,Danny
45,543063,2019,32,500,114,11,0.228,0.35,0.304,0.654,59,3,Crawford,Brandon
46,543333,2019,29,619,164,22,0.265,0.425,0.31,0.735,99,0,Hosmer,Eric
47,543401,2019,32,458,112,17,0.245,0.41,0.304,0.714,65,7,Kipnis,Jason
48,543685,2019,29,545,174,34,0.319,0.598,0.412,1.01,126,5,Rendon,Anthony
49,543760,2019,28,657,187,33,0.285,0.522,0.369,0.891,92,10,Semien,Marcus
50,543807,2019,29,479,140,39,0.292,0.591,0.383,0.974,96,6,Springer III,George
51,543877,2019,28,482,133,23,0.276,0.477,0.32,0.797,72,4,Vázquez,Christian
52,543939,2019,28,478,136,11,0.285,0.423,0.361,0.784,59,24,Wong,Kolten
53,544725,2019,28,577,161,8,0.279,0.378,0.31,0.688,40,15,Garcia,Leury
54,545341,2019,27,586,136,31,0.232,0.457,0.28,0.737,80,2,Grichuk,Randal
55,545361,2019,27,470,137,45,0.291,0.645,0.438,1.083,104,11,Trout,Mike
56,547180,2019,26,573,149,35,0.26,0.51,0.372,0.882,114,15,Harper,Bryce
57,547989,2019,32,634,180,33,0.284,0.503,0.33,0.833,123,2,Abreu,José
58,553993,2019,27,575,156,49,0.271,0.572,0.358,0.93,103,3,Suárez,Eugenio
59,570267,2019,26,451,114,21,0.253,0.441,0.329,0.77,69,8,Santana,Domingo
60,570560,2019,27,496,125,2,0.252,0.321,0.318,0.639,43,5,Sánchez,Yolmer
61,571448,2019,28,588,185,41,0.315,0.583,0.379,0.962,118,3,Arenado,Nolan
62,571970,2019,28,487,122,35,0.251,0.515,0.374,0.889,98,4,Muncy,Max
63,572228,2019,28,429,113,21,0.263,0.464,0.378,0.842,62,0,Voit III,Luke
64,572233,2019,28,529,137,29,0.259,0.476,0.348,0.824,73,8,Walker,Christian
65,578428,2019,29,504,145,11,0.288,0.407,0.318,0.725,59,6,Iglesias,Jose
66,592178,2019,27,543,153,31,0.282,0.521,0.382,0.903,77,4,Bryant,Kris
67,592206,2019,27,615,178,27,0.289,0.525,0.337,0.862,73,2,Castellanos,Nick
68,592518,2019,26,587,150,32,0.256,0.462,0.334,0.796,85,5,Machado,Manny
69,592567,2019,26,466,129,13,0.277,0.429,0.322,0.751,80,0,Moran,Colin
70,592626,2019,27,450,112,36,0.249,0.538,0.339,0.877,74,1,Pederson,Joc
71,592663,2019,28,538,148,25,0.275,0.493,0.328,0.821,83,9,Realmuto,J.T.
72,592696,2019,27,562,155,32,0.276,0.5,0.3,0.8,109,3,Rosario,Eddie
73,592885,2019,27,489,161,44,0.329,0.671,0.429,1.1,97,30,Yelich,Christian
74,593160,2019,30,681,206,16,0.302,0.463,0.348,0.811,74,20,Merrifield,Whit
75,593428,2019,26,614,190,33,0.309,0.555,0.384,0.939,117,4,Bogaerts,Xander
76,593643,2019,26,524,160,12,0.305,0.422,0.329,0.751,51,4,Alberto,Hanser
77,593871,2019,25,631,186,22,0.295,0.485,0.356,0.841,79,4,Polanco,Jorge
78,594777,2019,31,552,128,33,0.232,0.467,0.325,0.792,74,4,Calhoun,Kole
79,594809,2019,30,566,158,15,0.279,0.428,0.365,0.793,49,15,Eaton,Adam
80,595777,2019,26,459,100,20,0.218,0.41,0.301,0.711,67,9,Profar,Jurickson
81,595879,2019,26,531,149,29,0.281,0.531,0.316,0.847,85,11,Báez,Javier
82,596019,2019,25,598,170,32,0.284,0.518,0.335,0.853,74,22,Lindor,Francisco
83,596059,2019,25,522,107,30,0.205,0.439,0.283,0.722,93,11,Odor,Rougned
84,596115,2019,26,588,173,35,0.294,0.554,0.363,0.917,85,23,Story,Trevor
85,596129,2019,26,462,96,30,0.208,0.439,0.341,0.78,76,0,Vogelbach,Daniel
86,596146,2019,26,524,132,36,0.252,0.519,0.336,0.855,90,1,Kepler,Max
87,598265,2019,29,494,111,21,0.225,0.421,0.317,0.738,62,8,Bradley Jr.,Jackie
88,600524,2019,25,541,132,31,0.244,0.46,0.311,0.771,90,1,Núñez,Renato
89,605113,2019,29,556,141,19,0.254,0.437,0.316,0.753,82,8,Ahmed,Nick
90,605119,2019,26,459,120,20,0.261,0.468,0.342,0.81,66,5,Anderson,Brian
91,605137,2019,26,527,146,37,0.277,0.569,0.367,0.936,116,0,Bell,Josh
92,605141,2019,26,597,176,29,0.295,0.524,0.391,0.915,80,16,Betts,Mookie
93,605480,2019,26,510,116,6,0.227,0.335,0.3,0.635,37,46,Smith,Mallex
94,606115,2019,24,494,110,15,0.223,0.35,0.283,0.633,59,8,Arcia,Orlando
95,606466,2019,25,569,187,32,0.329,0.592,0.389,0.981,92,10,Marte,Ketel
96,607208,2019,26,521,155,19,0.298,0.497,0.353,0.85,57,35,Turner,Trea
97,607680,2019,30,611,158,21,0.259,0.432,0.287,0.719,88,14,Pillar,Kevin
98,608070,2019,26,482,123,23,0.255,0.479,0.327,0.806,83,24,Ramírez,José
99,608324,2019,25,554,164,41,0.296,0.592,0.423,1.015,112,5,Bregman,Alex
100,608369,2019,25,489,133,19,0.272,0.483,0.335,0.818,87,1,Seager,Corey
101,614177,2019,23,494,123,37,0.249,0.512,0.31,0.822,81,0,Reyes,Franmil
102,621020,2019,25,483,121,17,0.251,0.422,0.325,0.747,65,10,Swanson,Dansby
103,621028,2019,25,493,152,12,0.308,0.446,0.353,0.799,64,16,Newman,Kevin
104,621566,2019,25,483,129,36,0.267,0.545,0.351,0.896,91,0,Olson,Matt
105,624413,2019,24,597,155,53,0.26,0.583,0.358,0.941,120,1,Alonso,Pete
106,624424,2019,26,549,141,33,0.257,0.494,0.363,0.857,92,7,Conforto,Michael
107,624428,2019,27,554,154,10,0.278,0.417,0.336,0.753,50,5,Frazier,Adam
108,624577,2019,28,555,148,24,0.267,0.458,0.327,0.785,84,19,Puig,Yasiel
109,624585,2019,27,589,156,48,0.265,0.569,0.354,0.923,117,3,Soler,Jorge
110,640457,2019,24,530,154,33,0.291,0.558,0.364,0.922,89,12,Meadows,Austin
111,641313,2019,26,498,167,18,0.335,0.508,0.357,0.865,56,17,Anderson,Tim
112,641355,2019,23,558,170,47,0.305,0.629,0.406,1.035,115,15,Bellinger,Cody
113,641531,2019,27,523,146,26,0.279,0.522,0.348,0.87,84,2,Dozier,Hunter
114,641820,2019,27,602,175,35,0.291,0.535,0.364,0.899,97,1,Mancini III,Trey
115,641857,2019,24,480,120,24,0.25,0.45,0.329,0.779,83,5,McMahon,Ryan
116,642708,2019,23,616,177,15,0.287,0.432,0.323,0.755,72,19,Rosario,Amed
117,642715,2019,23,531,135,20,0.254,0.418,0.317,0.735,52,4,Adames,Willy
118,643217,2019,24,541,144,13,0.266,0.431,0.343,0.774,68,10,Benintendi,Andrew
119,643446,2019,27,510,162,23,0.318,0.531,0.384,0.915,75,5,McNeil,Jeff
120,645277,2019,22,640,189,24,0.295,0.5,0.352,0.852,86,15,Albies,Ozzie
121,645302,2019,22,546,139,17,0.255,0.419,0.326,0.745,65,28,Robles,Victor
122,646240,2019,22,647,201,32,0.311,0.555,0.361,0.916,115,8,Devers,Rafael
123,650391,2019,22,468,125,31,0.267,0.513,0.315,0.828,79,0,Jiménez,Eloy
124,650402,2019,22,546,152,38,0.278,0.535,0.337,0.872,90,5,Torres,Gleyber
125,656305,2019,26,583,145,36,0.249,0.506,0.342,0.848,91,1,Chapman,Matt
126,656555,2019,26,570,129,29,0.226,0.454,0.364,0.818,85,2,Hoskins,Rhys
127,656941,2019,26,529,132,38,0.25,0.531,0.339,0.87,92,2,Schwarber,Kyle
128,657557,2019,25,583,136,30,0.233,0.444,0.318,0.762,78,9,DeJong,Paul
129,660162,2019,24,511,161,25,0.315,0.548,0.367,0.915,79,10,Moncada,Yoán
130,660670,2019,21,626,175,41,0.28,0.518,0.365,0.883,101,37,Acuña Jr.,Ronald
131,664058,2019,25,596,173,6,0.29,0.384,0.35,0.734,49,8,Fletcher,David
132,665489,2019,20,464,126,15,0.272,0.433,0.339,0.772,69,0,Guerrero Jr.,Vladimir
133,665742,2019,20,542,153,34,0.282,0.548,0.401,0.949,110,12,Soto,Juan
134,668804,2019,24,491,154,16,0.314,0.503,0.377,0.88,68,3,Reynolds,Bryan
135,408234,2020,37,204,51,10,0.25,0.417,0.329,0.746,35,1,Cabrera,Miguel
136,443558,2020,39,185,56,16,0.303,0.595,0.397,0.992,33,0,Cruz Jr.,Nelson
137,444482,2020,32,203,61,5,0.3,0.433,0.339,0.772,34,1,Peralta,David
138,446334,2020,34,193,49,7,0.254,0.425,0.297,0.722,28,0,Longoria,Evan
139,452678,2020,34,190,46,8,0.242,0.447,0.305,0.752,31,0,Cabrera,Asdrúbal
140,453568,2020,33,221,67,6,0.303,0.448,0.356,0.804,42,2,Blackmon,Charlie
141,456781,2020,32,190,62,3,0.326,0.463,0.365,0.828,29,0,Solano,Donovan
142,457705,2020,33,217,55,10,0.253,0.433,0.324,0.757,34,4,McCutchen,Andrew
143,458015,2020,36,186,42,11,0.226,0.446,0.354,0.8,22,0,Votto,Joey
144,467793,2020,34,206,41,8,0.199,0.35,0.349,0.699,30,0,Santana,Carlos
145,488726,2020,33,170,51,5,0.3,0.476,0.364,0.84,22,2,Brantley Jr.,Michael
146,493329,2020,36,211,49,6,0.232,0.384,0.274,0.658,22,0,Gurriel,Yuli
147,500871,2020,31,203,43,4,0.212,0.335,0.27,0.605,20,1,Escobar,Eduardo
148,502110,2020,32,211,45,7,0.213,0.389,0.291,0.68,27,1,Martinez,J.D.
149,502210,2020,33,188,46,4,0.245,0.378,0.316,0.694,23,1,Reddick,Josh
150,502671,2020,32,191,58,6,0.304,0.466,0.417,0.883,21,1,Goldschmidt,Paul
151,503556,2020,31,175,37,5,0.211,0.32,0.286,0.606,22,0,Gonzalez,Marwin
152,514888,2020,30,192,42,5,0.219,0.344,0.286,0.63,18,2,Altuve,Jose
153,514917,2020,30,233,66,3,0.283,0.408,0.355,0.763,20,0,Hernández,César
154,516416,2020,30,192,51,7,0.266,0.422,0.347,0.769,25,2,Segura,Jean
155,516782,2020,31,228,64,6,0.281,0.43,0.34,0.77,27,10,Marte,Starling
156,518692,2020,30,214,73,13,0.341,0.64,0.462,1.102,53,2,Freeman,Freddie
157,518735,2020,31,161,37,8,0.23,0.422,0.351,0.773,27,0,Grandal,Yasmani
158,518934,2020,31,195,71,10,0.364,0.59,0.421,1.011,27,3,LeMahieu,DJ
159,519203,2020,30,203,45,11,0.222,0.414,0.342,0.756,24,3,Rizzo,Anthony
160,527038,2020,28,198,53,12,0.268,0.515,0.315,0.83,32,1,Flores,Wilmer
161,541645,2020,29,181,43,2,0.238,0.326,0.333,0.659,15,1,García,Avisaíl
162,542303,2020,29,228,77,18,0.338,0.636,0.431,1.067,56,0,Ozuna,Marcell
163,542340,2020,29,185,43,2,0.232,0.292,0.301,0.593,15,16,Villar,Jonathan
164,542583,2020,30,188,52,8,0.277,0.457,0.352,0.809,34,0,Aguilar,Jesús
165,543063,2020,33,172,44,8,0.256,0.465,0.326,0.791,28,1,Crawford,Brandon
166,543257,2020,30,166,40,8,0.241,0.482,0.344,0.826,23,8,Grossman,Robbie
167,543305,2020,30,169,38,6,0.225,0.414,0.379,0.793,21,4,Hicks,Aaron
168,543685,2020,30,189,54,9,0.286,0.497,0.418,0.915,31,0,Rendon,Anthony
169,543760,2020,29,211,47,7,0.223,0.374,0.305,0.679,23,4,Semien,Marcus
170,543807,2020,30,189,50,14,0.265,0.54,0.359,0.899,32,1,Springer III,George
171,543877,2020,29,173,49,7,0.283,0.457,0.344,0.801,23,4,Vázquez,Christian
172,543939,2020,29,181,48,1,0.265,0.326,0.35,0.676,16,5,Wong,Kolten
173,544369,2020,30,215,61,10,0.284,0.488,0.339,0.827,40,3,Gregorius,Didi
174,545341,2020,28,216,59,12,0.273,0.481,0.312,0.793,35,1,Grichuk,Randal
175,545361,2020,28,199,56,17,0.281,0.603,0.39,0.993,46,1,Trout,Mike
176,547004,2020,26,185,41,9,0.222,0.427,0.286,0.713,32,1,Ruiz,Rio
177,547180,2020,27,190,51,13,0.268,0.542,0.42,0.962,33,8,Harper,Bryce
178,547989,2020,33,240,76,19,0.317,0.617,0.37,0.987,60,0,Abreu,José
179,553993,2020,28,198,40,15,0.202,0.47,0.312,0.782,38,2,Suárez,Eugenio
180,570481,2020,28,181,41,3,0.227,0.359,0.255,0.614,20,2,González,Erik
181,571448,2020,29,182,46,8,0.253,0.434,0.303,0.737,26,0,Arenado,Nolan
182,571970,2020,29,203,39,12,0.192,0.389,0.331,0.72,27,1,Muncy,Max
183,571976,2020,29,198,57,15,0.288,0.606,0.353,0.959,40,2,Myers,Wil
184,572041,2020,32,196,54,16,0.276,0.566,0.314,0.88,34,2,Pollock,AJ
185,572122,2020,32,203,49,9,0.241,0.433,0.355,0.788,40,5,Seager,Kyle
186,572228,2020,29,213,59,22,0.277,0.61,0.338,0.948,52,0,Voit III,Luke
187,572233,2020,29,218,59,7,0.271,0.459,0.333,0.792,34,1,Walker,Christian
188,572816,2020,31,194,50,7,0.258,0.402,0.311,0.713,17,1,Dickerson,Corey
189,573262,2020,29,192,57,10,0.297,0.568,0.4,0.968,35,2,Yastrzemski,Mike
190,575929,2020,28,189,46,7,0.243,0.407,0.356,0.763,26,1,Contreras,Willson
191,592192,2020,31,191,47,5,0.246,0.408,0.387,0.795,33,4,Canha,Mark
192,592206,2020,28,218,49,14,0.225,0.486,0.298,0.784,34,0,Castellanos,Nick
193,592518,2020,27,224,68,16,0.304,0.58,0.37,0.95,47,6,Machado,Manny
194,592567,2020,27,178,44,10,0.247,0.472,0.325,0.797,23,0,Moran,Colin
195,592663,2020,29,173,46,11,0.266,0.491,0.349,0.84,32,4,Realmuto,J.T.
196,592696,2020,28,210,54,13,0.257,0.476,0.316,0.792,42,3,Rosario,Eddie
197,592885,2020,28,200,41,12,0.205,0.43,0.356,0.786,22,4,Yelich,Christian
198,593160,2020,31,248,70,9,0.282,0.44,0.325,0.765,30,12,Merrifield,Whit
199,593428,2020,27,203,61,11,0.3,0.502,0.364,0.866,28,8,Bogaerts,Xander
200,593643,2020,27,219,62,3,0.283,0.393,0.306,0.699,22,3,Alberto,Hanser
201,593871,2020,26,209,54,4,0.258,0.354,0.304,0.658,19,4,Polanco,Jorge
202,593934,2020,27,186,38,13,0.204,0.478,0.278,0.756,25,0,Sanó,Miguel
203,594777,2020,32,190,43,16,0.226,0.526,0.338,0.864,40,1,Calhoun,Kole
204,594807,2020,31,190,45,16,0.237,0.532,0.301,0.833,33,0,Duvall,Adam
205,595777,2020,27,180,50,7,0.278,0.428,0.343,0.771,25,7,Profar,Jurickson
206,595879,2020,27,222,45,8,0.203,0.36,0.238,0.598,24,3,Báez,Javier
207,596019,2020,26,236,61,8,0.258,0.415,0.335,0.75,27,6,Lindor,Francisco
208,596115,2020,27,235,68,11,0.289,0.519,0.355,0.874,28,15,Story,Trevor
209,596146,2020,27,171,39,9,0.228,0.439,0.321,0.76,23,3,Kepler,Max
210,596748,2020,27,223,62,8,0.278,0.457,0.321,0.778,38,1,Franco,Maikel
211,598265,2020,30,191,54,7,0.283,0.45,0.364,0.814,22,5,Bradley Jr.,Jackie
212,600303,2020,31,196,55,5,0.281,0.449,0.37,0.819,25,1,La Stella,Tommy
213,600524,2020,26,195,50,12,0.256,0.492,0.324,0.816,31,0,Núñez,Renato
214,600869,2020,26,185,55,7,0.297,0.503,0.369,0.872,29,1,Candelario,Jeimer
215,605113,2020,30,199,53,5,0.266,0.402,0.327,0.729,29,4,Ahmed,Nick
216,605119,2020,27,200,51,11,0.255,0.465,0.345,0.81,38,0,Anderson,Brian
217,605137,2020,27,195,44,8,0.226,0.364,0.305,0.669,22,0,Bell,Josh
218,605141,2020,27,219,64,16,0.292,0.562,0.366,0.928,39,10,Betts,Mookie
219,605204,2020,27,190,47,6,0.247,0.389,0.371,0.76,19,0,Davis,J.D.
220,606115,2020,25,173,45,5,0.26,0.416,0.317,0.733,20,2,Arcia,Orlando
221,606132,2020,26,184,59,1,0.321,0.402,0.369,0.771,17,8,Tapia,Raimel
222,606192,2020,27,190,55,16,0.289,0.579,0.34,0.919,34,6,Hernández,Teoscar
223,606466,2020,26,181,52,2,0.287,0.409,0.323,0.732,17,1,Marte,Ketel
224,607043,2020,27,186,52,8,0.28,0.484,0.404,0.888,18,1,Nimmo,Brandon
225,607208,2020,27,233,78,12,0.335,0.588,0.394,0.982,41,11,Turner,Trea
226,607680,2020,31,208,60,6,0.288,0.462,0.336,0.798,26,5,Pillar,Kevin
227,608070,2020,27,219,64,17,0.292,0.607,0.386,0.993,46,10,Ramírez,José
228,608336,2020,26,193,35,10,0.181,0.378,0.301,0.679,26,2,Gallo,Joey
229,608369,2020,26,212,65,15,0.307,0.585,0.358,0.943,41,1,Seager,Corey
230,609275,2020,24,219,56,6,0.256,0.416,0.294,0.71,22,24,Mondesi,Adalberto
231,614177,2020,24,211,58,9,0.275,0.45,0.344,0.794,34,0,Reyes,Franmil
232,621020,2020,26,237,65,10,0.274,0.464,0.345,0.809,35,5,Swanson,Dansby
233,621035,2020,29,185,50,8,0.27,0.476,0.366,0.842,32,3,Taylor,Chris
234,621043,2020,25,201,53,5,0.264,0.383,0.326,0.709,25,0,Correa,Carlos
235,621566,2020,26,210,41,14,0.195,0.424,0.31,0.734,42,1,Olson,Matt
236,622682,2020,25,202,56,4,0.277,0.391,0.315,0.706,14,7,Reyes,Victor
237,624413,2020,25,208,48,16,0.231,0.49,0.326,0.816,35,1,Alonso,Pete
238,624415,2020,25,220,55,8,0.25,0.432,0.375,0.807,28,6,Biggio,Cavan
239,624424,2020,27,202,65,9,0.322,0.515,0.412,0.927,31,3,Conforto,Michael
240,624428,2020,28,209,48,7,0.23,0.364,0.297,0.661,23,1,Frazier,Adam
241,630105,2020,26,172,49,4,0.285,0.477,0.354,0.831,20,3,Cronenworth,Jake
242,641313,2020,27,208,67,10,0.322,0.529,0.357,0.886,21,4,Anderson,Tim
243,641355,2020,24,213,51,12,0.239,0.455,0.333,0.788,30,6,Bellinger,Cody
244,641487,2020,25,204,52,2,0.255,0.338,0.336,0.674,24,6,Crawford,J.P.
245,641531,2020,28,158,36,6,0.228,0.392,0.344,0.736,12,4,Dozier,Hunter
246,641786,2020,24,206,54,11,0.262,0.437,0.364,0.801,28,5,Lewis,Kyle
247,641857,2020,25,172,37,9,0.215,0.419,0.295,0.714,26,0,McMahon,Ryan
248,642086,2020,25,177,56,10,0.316,0.616,0.377,0.993,42,0,Smith,Dominic
249,642715,2020,24,185,48,8,0.259,0.481,0.332,0.813,23,2,Adames,Willy
250,643396,2020,25,211,59,3,0.28,0.37,0.329,0.699,10,8,Kiner-Falefa,Isiah
251,643446,2020,28,183,57,4,0.311,0.454,0.383,0.837,23,0,McNeil,Jeff
252,645302,2020,23,168,37,3,0.22,0.315,0.293,0.608,15,4,Robles,Victor
253,646240,2020,23,232,61,11,0.263,0.483,0.31,0.793,43,0,Devers,Rafael
254,650391,2020,23,213,63,14,0.296,0.559,0.332,0.891,41,0,Jiménez,Eloy
255,656941,2020,27,191,36,11,0.188,0.393,0.308,0.701,24,1,Schwarber,Kyle
256,657077,2020,24,201,62,6,0.308,0.478,0.367,0.845,15,4,Verdugo,Alex
257,657108,2020,24,182,32,8,0.176,0.346,0.252,0.598,26,1,White,Evan
258,657656,2020,25,183,39,6,0.213,0.366,0.338,0.704,25,2,Laureano,Ramón
259,660162,2020,25,200,45,6,0.225,0.385,0.32,0.705,24,0,Moncada,Yoán
260,660670,2020,22,160,40,14,0.25,0.581,0.406,0.987,29,8,Acuña Jr.,Ronald
261,663586,2020,23,188,45,8,0.239,0.415,0.301,0.716,27,0,Riley,Austin
262,663656,2020,23,209,56,9,0.268,0.512,0.325,0.837,42,8,Tucker,Kyle
263,663757,2020,23,215,54,10,0.251,0.456,0.352,0.808,26,10,Grisham,Trent
264,664023,2020,25,198,51,12,0.258,0.505,0.361,0.866,28,1,Happ,Ian
265,664040,2020,25,193,52,14,0.269,0.554,0.362,0.916,37,3,Lowe,Brandon
266,664058,2020,26,207,66,3,0.319,0.425,0.376,0.801,18,2,Fletcher,David
267,665487,2020,21,224,62,17,0.277,0.571,0.366,0.937,45,11,Tatis Jr.,Fernando
268,665489,2020,21,221,58,9,0.262,0.462,0.329,0.791,33,1,Guerrero Jr.,Vladimir
269,665742,2020,21,154,54,13,0.351,0.695,0.49,1.185,37,5,Soto,Juan
270,666971,2020,26,208,64,11,0.308,0.534,0.348,0.882,33,3,Gurriel Jr.,Lourdes
271,668804,2020,25,185,35,7,0.189,0.357,0.275,0.632,19,1,Reynolds,Bryan
272,669242,2020,25,204,51,5,0.25,0.368,0.317,0.685,26,2,Edman,Tommy
273,669256,2020,25,209,56,2,0.268,0.344,0.326,0.67,23,7,Solak,Nick
274,669374,2020,23,217,46,13,0.212,0.41,0.297,0.707,32,3,Hiura,Keston
275,670032,2020,25,169,34,1,0.201,0.266,0.286,0.552,13,0,Lopez,Nicky
276,673357,2020,22,202,47,11,0.233,0.436,0.302,0.738,31,9,Robert Jr.,Luis
277,408234,2021,38,472,121,15,0.256,0.386,0.316,0.702,75,0,Cabrera,Miguel
278,443558,2021,40,513,136,32,0.265,0.497,0.334,0.831,86,3,Cruz Jr.,Nelson
279,444482,2021,33,487,126,8,0.259,0.402,0.325,0.727,63,2,Peralta,David
280,453568,2021,34,514,139,13,0.27,0.411,0.351,0.762,78,3,Blackmon,Charlie
281,457705,2021,34,482,107,27,0.222,0.444,0.334,0.778,80,6,McCutchen,Andrew
282,457759,2021,36,533,148,27,0.278,0.471,0.361,0.832,87,3,Turner,Justin
283,458015,2021,37,448,119,36,0.266,0.563,0.375,0.938,99,1,Votto,Joey
284,462101,2021,32,497,121,3,0.243,0.32,0.294,0.614,37,12,Andrus,Elvis
285,467793,2021,35,565,121,19,0.214,0.342,0.319,0.661,69,2,Santana,Carlos
286,476704,2021,37,457,112,14,0.245,0.398,0.318,0.716,69,0,Lowrie,Jed
287,488726,2021,34,469,146,8,0.311,0.437,0.362,0.799,47,1,Brantley Jr.,Michael
288,493329,2021,37,530,169,15,0.319,0.462,0.383,0.845,81,1,Gurriel,Yuli
289,500743,2021,32,495,131,9,0.265,0.392,0.322,0.714,48,13,Rojas,Miguel
290,500871,2021,32,549,139,28,0.253,0.472,0.314,0.786,90,1,Escobar,Eduardo
291,502054,2021,33,475,109,15,0.229,0.383,0.34,0.723,49,14,Pham,Tommy
292,502110,2021,33,570,163,28,0.286,0.518,0.349,0.867,99,0,Martinez,J.D.
293,502671,2021,33,603,177,31,0.294,0.514,0.365,0.879,99,12,Goldschmidt,Paul
294,514888,2021,31,601,167,31,0.278,0.489,0.35,0.839,83,5,Altuve,Jose
295,514917,2021,31,570,132,21,0.232,0.386,0.308,0.694,62,1,Hernández,César
296,516416,2021,31,514,149,14,0.29,0.436,0.348,0.784,58,9,Segura,Jean
297,516782,2021,32,467,145,12,0.31,0.458,0.383,0.841,55,47,Marte,Starling
298,518626,2021,35,457,113,26,0.247,0.475,0.352,0.827,72,0,Donaldson,Josh
299,518692,2021,31,600,180,31,0.3,0.503,0.393,0.896,83,8,Freeman,Freddie
300,518934,2021,32,597,160,10,0.268,0.362,0.349,0.711,57,4,LeMahieu,DJ
301,519203,2021,31,496,123,22,0.248,0.44,0.344,0.784,61,6,Rizzo,Anthony
302,519317,2021,31,510,139,35,0.273,0.516,0.354,0.87,97,0,Stanton,Giancarlo
303,521692,2021,31,620,169,48,0.273,0.544,0.316,0.86,121,1,Perez,Salvador
304,541645,2021,30,461,121,29,0.262,0.49,0.33,0.82,86,8,García,Avisaíl
